Shuffle,Fold,n_estimators,lr,depth,MSE,MSE_B,RMSE,RMSE_B,R-squared,R-squared_B,MAE,MAE_B,MAPE,MAPE_B
2,3,30,0.1,4,1622557.588,2439840.564,1273.796525,1561.9989,0.895182787,0.84238631,921.7700719,1151.473161,7.94556E+12,2.77488E+12
2,4,30,0.1,4,1599032.758,2317091.729,1264.52867,1522.199635,0.892372782,0.844041883,923.8052985,1109.507874,12.81414154,11.30816362
2,5,30,0.1,4,1765641.023,2518901.902,1328.774256,1587.104881,0.884570495,0.835325757,940.3564692,1156.554402,7.81973E+12,2.72166E+12
3,1,30,0.1,4,1649272.864,2422130.224,1284.240189,1556.319448,0.893037152,0.842913836,932.547595,1132.545621,14.52219718,12.16165702
3,2,30,0.1,4,1700407.217,2478811.495,1303.996632,1574.424179,0.888087776,0.836857134,932.8897937,1140.073835,3.91124E+12,1.43047E+12
3,3,30,0.1,4,1691634.331,2348037.962,1300.628437,1532.330892,0.894395449,0.853417793,956.704158,1128.383862,14.60537711,11.94293953
3,4,30,0.1,4,1714084.414,2492300.241,1309.230466,1578.702075,0.881518563,0.827726504,933.6144753,1155.420371,7.81661E+12,2.97222E+12
3,5,30,0.1,4,1725004.381,2647916.255,1313.394221,1627.241916,0.890421288,0.831794483,932.2445667,1195.6978,1.96909E+13,6.80325E+12
4,1,30,0.1,4,1592160.773,2519416.125,1261.808533,1587.266873,0.897468415,0.837755249,910.1210679,1164.622335,3.87036E+12,1.34441E+12
4,2,30,0.1,4,1702638.081,2387921.616,1304.851747,1545.29014,0.888615364,0.843784899,940.7780043,1121.290901,3.89681E+12,1.62675E+12
4,3,30,0.1,4,1724239.441,2485925.487,1313.102982,1576.681797,0.888199478,0.838811385,949.9136837,1156.559078,7.64353E+12,2.67618E+12
4,4,30,0.1,4,1740524.706,2467930.66,1319.28947,1570.964882,0.885956202,0.838294634,938.1611803,1144.122696,1.19285E+13,4.12612E+12
4,5,30,0.1,4,1691870.441,2527950.814,1300.719201,1589.953085,0.889883475,0.835466622,939.9991887,1165.511684,3.96662E+12,1.43098E+12
5,1,30,0.1,4,1854289.437,2439216.203,1361.722966,1561.799028,0.880282334,0.842517967,959.7347153,1129.083643,1.18489E+13,4.15116E+12
5,2,30,0.1,4,1690769.12,2609792.14,1300.295782,1615.48511,0.887091478,0.825719685,929.9993072,1165.243188,7.89876E+12,3.03071E+12
5,3,30,0.1,4,1629667.107,2352805.637,1276.584156,1533.885796,0.892979073,0.84549026,930.142881,1132.086554,3.85086E+12,1.34594E+12
5,4,30,0.1,4,1603751.348,2449751.168,1266.393047,1565.168096,0.896476207,0.841866052,937.8388513,1164.183525,13.5434815,11.874076
5,5,30,0.1,4,1704129.879,2537576.503,1305.423257,1592.977245,0.891319441,0.838166541,946.7282363,1161.515514,7.36394E+12,2.6756E+12
6,1,30,0.1,4,1700457.235,2493001.94,1304.015811,1578.924298,0.889132988,0.837460379,940.8514686,1154.036783,7.44314E+12,2.95699E+12
6,2,30,0.1,4,1630721.204,2560272.379,1276.996948,1600.085116,0.896043288,0.836785407,927.9274235,1176.852351,14.13175893,12.15302435
6,3,30,0.1,4,1750820.694,2429237.758,1323.185812,1558.601218,0.882760168,0.837331472,953.0965934,1133.64966,3.81385E+12,1.25413E+12
6,4,30,0.1,4,1786216.155,2495905.431,1336.493979,1579.843483,0.88353884,0.837267152,937.1942495,1163.586874,1.19137E+13,4.24296E+12
6,5,30,0.1,4,1652782.592,2410695.354,1285.605924,1552.641412,0.893943435,0.845309316,931.7030239,1123.973153,7.20902E+12,2.75088E+12
7,1,30,0.1,4,1743029.98,2366937.303,1320.238607,1538.485393,0.884126129,0.842649759,949.6266375,1140.014235,1.12861E+13,4.02058E+12
7,2,30,0.1,4,1575231.163,2536289,1255.082134,1592.573075,0.89466213,0.830394874,902.7609954,1173.17302,3.97124E+12,1.43047E+12
7,3,30,0.1,4,1678613.244,2399660.384,1295.613076,1549.083724,0.895481974,0.85058633,939.3516343,1121.913237,7.88173E+12,2.87052E+12
7,4,30,0.1,4,1637122.269,2535459.757,1279.500789,1592.312707,0.89358527,0.835192356,933.3742199,1152.282443,15.49163157,12.5793664
7,5,30,0.1,4,1781106.665,2550830.501,1334.581082,1597.131961,0.88447908,0.834555508,963.8494117,1164.72639,7.87543E+12,2.88191E+12
8,1,30,0.1,4,1662625.723,2449884.547,1289.428448,1565.210704,0.889960974,0.837857129,928.5132603,1145.060656,13.38128546,11.8085078
8,2,30,0.1,4,1841285.19,2484125.782,1356.939641,1576.110968,0.879905236,0.837977028,955.1199367,1158.904454,1.57153E+13,5.8682E+12
8,3,30,0.1,4,1608187.825,2434418.882,1268.143456,1560.26244,0.898865275,0.846905766,915.1777334,1123.207895,3.83946E+12,1.34594E+12
8,4,30,0.1,4,1605937.219,2448324.283,1267.255783,1564.712205,0.889444299,0.831452808,939.9850923,1153.792397,3.31801E+12,1.33071E+12
8,5,30,0.1,4,1763152.69,2572400.068,1327.837599,1603.87034,0.889849466,0.839292851,956.1283769,1171.146751,7.74832E+12,2.65903E+12
9,1,30,0.1,4,1603500.649,2355600.008,1266.294061,1534.796406,0.892356926,0.841868461,911.9580926,1138.874065,7.85816E+12,2.72069E+12
9,2,30,0.1,4,1612881.953,2533869.974,1269.992895,1591.813423,0.89366641,0.832947793,930.1325098,1155.564178,13.89513544,11.63361138
9,3,30,0.1,4,1785395.853,2681285.658,1336.187058,1637.463178,0.887032793,0.83034723,968.7535416,1174.503937,3.90154E+12,1.62675E+12
9,4,30,0.1,4,1602263.159,2508774.496,1265.80534,1583.911139,0.89495054,0.835516778,906.1652725,1168.815445,3.78809E+12,1.40446E+12
9,5,30,0.1,4,1946736.854,2309551.244,1395.255122,1519.720778,0.876405881,0.853371579,989.6330491,1114.339626,1.5479E+13,5.453E+12
10,1,30,0.1,4,1719007.35,2497129.246,1311.109206,1580.230757,0.886544212,0.835187577,957.9882791,1157.453869,3.60317E+12,1.33024E+12
10,2,30,0.1,4,1705013.393,2300640.181,1305.761614,1516.786136,0.885742131,0.84582746,924.3196687,1127.648375,1.55195E+13,5.4971E+12
10,3,30,0.1,4,1552945.918,2496356.013,1246.172507,1579.98608,0.895566056,0.832122741,905.2924914,1152.591719,3.75024E+12,1.40395E+12
10,4,30,0.1,4,1788251.151,2562192.361,1337.255081,1600.684966,0.888800277,0.8406739,968.8018677,1163.661688,3.91625E+12,1.34489E+12
10,5,30,0.1,4,1738752.655,2532862.269,1318.617706,1591.496864,0.890157788,0.839991506,951.7486813,1150.752749,3.82802E+12,1.62733E+12
1,1,30,0.1,5,1354196.024,2561519.826,1163.699284,1600.474875,0.910165427,0.830074054,808.5005486,1179.94434,6.95759E+12,2.72069E+12
1,2,30,0.1,5,1296558.794,2357232.627,1138.665357,1535.328182,0.91543165,0.846248952,779.1854468,1107.778047,7.10658E+12,2.67465E+12
1,3,30,0.1,5,1251401.514,2517434.469,1118.660589,1586.642515,0.919096166,0.837246401,769.2913164,1153.791853,1.14565E+13,4.37665E+12
1,4,30,0.1,5,1235539.89,2468380.509,1111.54842,1571.108051,0.922006513,0.844183417,797.144693,1155.781088,12.05170794,11.72050115
1,5,30,0.1,5,1233433.261,2484561.957,1110.600406,1576.249332,0.91863098,0.8360946,781.5932655,1154.811709,3.8297E+12,1.43098E+12
2,1,30,0.1,5,1344465.966,2540958.003,1159.511089,1594.038269,0.911898544,0.833493666,792.2571859,1165.424087,1.10875E+13,4.30293E+12
2,2,30,0.1,5,1226829.163,2572295.482,1107.623205,1603.837735,0.923222659,0.839020776,790.0186406,1169.131632,3.7753E+12,1.40395E+12
2,3,30,0.1,5,1247732.709,2439840.564,1117.019565,1561.9989,0.919396472,0.84238631,784.7023432,1151.473161,7.5312E+12,2.77488E+12
2,4,30,0.1,5,1147426.949,2317091.729,1071.180167,1522.199635,0.92276933,0.844041883,762.2690532,1109.507874,10.84239029,11.30816362
2,5,30,0.1,5,1372880.148,2518901.902,1171.699683,1587.104881,0.910247398,0.835325757,798.0472466,1156.554402,7.70518E+12,2.72166E+12
3,1,30,0.1,5,1236464.625,2422130.224,1111.964309,1556.319448,0.919809644,0.842913836,790.3134466,1132.545621,12.54585996,12.16165702
3,2,30,0.1,5,1261421.315,2478811.495,1123.130142,1574.424179,0.916979613,0.836857134,777.1488639,1140.073835,3.7908E+12,1.43047E+12
3,3,30,0.1,5,1254634.039,2348037.962,1120.104477,1532.330892,0.921676297,0.853417793,791.5322215,1128.383862,12.52246033,11.94293953
3,4,30,0.1,5,1317178.21,2492300.241,1147.683846,1578.702075,0.908953628,0.827726504,786.320977,1155.420371,7.49629E+12,2.97222E+12
3,5,30,0.1,5,1291747.503,2647916.255,1136.550704,1627.241916,0.91794338,0.831794483,775.7686451,1195.6978,1.90062E+13,6.80325E+12
4,1,30,0.1,5,1191252.465,2519416.125,1091.445127,1587.266873,0.923286012,0.837755249,764.6275391,1164.622335,3.74725E+12,1.34441E+12
4,2,30,0.1,5,1300854.56,2387921.616,1140.550113,1545.29014,0.914899582,0.843784899,791.0561949,1121.290901,3.6394E+12,1.62675E+12
4,3,30,0.1,5,1327203.016,2485925.487,1152.042975,1576.681797,0.913943513,0.838811385,799.2113175,1156.559078,7.52823E+12,2.67618E+12
4,4,30,0.1,5,1370476.537,2467930.66,1170.67354,1570.964882,0.91020274,0.838294634,802.6176164,1144.122696,1.16975E+13,4.12612E+12
4,5,30,0.1,5,1240345.615,2527950.814,1113.708048,1589.953085,0.919271272,0.835466622,779.9733161,1165.511684,3.83781E+12,1.43098E+12
5,1,30,0.1,5,1415560.191,2439216.203,1189.773168,1561.799028,0.908607815,0.842517967,803.4543856,1129.083643,1.10698E+13,4.15116E+12
5,2,30,0.1,5,1261673.4,2609792.14,1123.24236,1615.48511,0.915746226,0.825719685,772.0993312,1165.243188,7.72379E+12,3.03071E+12
5,3,30,0.1,5,1184790.554,2352805.637,1088.480847,1533.885796,0.922194304,0.84549026,769.6463114,1132.086554,3.58687E+12,1.34594E+12
5,4,30,0.1,5,1152857.31,2449751.168,1073.711931,1565.168096,0.925581879,0.841866052,776.1159972,1164.183525,11.37880088,11.874076
5,5,30,0.1,5,1308907.881,2537576.503,1144.07512,1592.977245,0.916524649,0.838166541,799.6440515,1161.515514,6.89066E+12,2.6756E+12
6,1,30,0.1,5,1259623.298,2493001.94,1122.329407,1578.924298,0.917874635,0.837460379,783.6582226,1154.036783,7.17556E+12,2.95699E+12
6,2,30,0.1,5,1231976.28,2560272.379,1109.944269,1600.085116,0.921462846,0.836785407,778.0595116,1176.852351,12.08918892,12.15302435
6,3,30,0.1,5,1312329.003,2429237.758,1145.569292,1558.601218,0.912122794,0.837331472,799.9937449,1133.64966,3.7362E+12,1.25413E+12
6,4,30,0.1,5,1385979.099,2495905.431,1177.276136,1579.843483,0.909634266,0.837267152,775.8520771,1163.586874,1.15268E+13,4.24296E+12
6,5,30,0.1,5,1217895.537,2410695.354,1103.583045,1552.641412,0.921849481,0.845309316,774.8811229,1123.973153,7.36317E+12,2.75088E+12
7,1,30,0.1,5,1358376.791,2366937.303,1165.494226,1538.485393,0.909697263,0.842649759,801.1304207,1140.014235,1.10559E+13,4.02058E+12
7,2,30,0.1,5,1205449.847,2536289,1097.9298,1592.573075,0.919389914,0.830394874,762.2982164,1173.17302,3.75449E+12,1.43047E+12
7,3,30,0.1,5,1247863.317,2399660.384,1117.078026,1549.083724,0.922302406,0.85058633,775.8318062,1121.913237,7.84751E+12,2.87052E+12
7,4,30,0.1,5,1238772.825,2535459.757,1113.001718,1592.312707,0.919478418,0.835192356,782.4638833,1152.282443,13.29031922,12.5793664
7,5,30,0.1,5,1299862.884,2550830.501,1140.115294,1597.131961,0.915692103,0.834555508,799.4918409,1164.72639,7.55392E+12,2.88191E+12
8,1,30,0.1,5,1227299.455,2449884.547,1107.835482,1565.210704,0.918772557,0.837857129,778.6421478,1145.060656,11.31188266,11.8085078
8,2,30,0.1,5,1410051.333,2484125.782,1187.455824,1576.110968,0.908031747,0.837977028,795.1757724,1158.904454,1.555E+13,5.8682E+12
8,3,30,0.1,5,1205672.036,2434418.882,1098.030981,1560.26244,0.92417844,0.846905766,763.1679294,1123.207895,3.68449E+12,1.34594E+12
8,4,30,0.1,5,1212938.897,2448324.283,1101.335052,1564.712205,0.916499033,0.831452808,786.417737,1153.792397,3.19299E+12,1.33071E+12
8,5,30,0.1,5,1328782.38,2572400.068,1152.728233,1603.87034,0.916986152,0.839292851,802.8358111,1171.146751,7.65287E+12,2.65903E+12
9,1,30,0.1,5,1199664.23,2355600.008,1095.291847,1534.796406,0.919466484,0.841868461,766.775968,1138.874065,6.96024E+12,2.72069E+12
9,2,30,0.1,5,1168412.692,2533869.974,1080.9314,1591.813423,0.922969244,0.832947793,764.98869,1155.564178,11.86736325,11.63361138
9,3,30,0.1,5,1381970.692,2681285.658,1175.572495,1637.463178,0.91255868,0.83034723,815.7973152,1174.503937,3.64587E+12,1.62675E+12
9,4,30,0.1,5,1201213.78,2508774.496,1095.998987,1583.911139,0.92124461,0.835516778,757.6363973,1168.815445,3.80376E+12,1.40446E+12
9,5,30,0.1,5,1450321.78,2309551.244,1204.293062,1519.720778,0.907922202,0.853371579,819.2541536,1114.339626,1.47662E+13,5.453E+12
10,1,30,0.1,5,1299449.856,2497129.246,1139.934145,1580.230757,0.914235325,0.835187577,802.8809553,1157.453869,3.49499E+12,1.33024E+12
10,2,30,0.1,5,1307298.82,2300640.181,1143.371689,1516.786136,0.912394132,0.84582746,774.4280311,1127.648375,1.51594E+13,5.4971E+12
10,3,30,0.1,5,1135469.517,2496356.013,1065.58412,1579.98608,0.923640895,0.832122741,755.9613219,1152.591719,3.821E+12,1.40395E+12
10,4,30,0.1,5,1347356.485,2562192.361,1160.756859,1600.684966,0.916216652,0.8406739,809.9438519,1163.661688,3.82145E+12,1.34489E+12
10,5,30,0.1,5,1288626.782,2532862.269,1135.176982,1591.496864,0.918593587,0.839991506,787.2945993,1150.752749,3.65662E+12,1.62733E+12
1,1,30,0.1,7,909149.7178,2561519.826,953.4934283,1600.474875,0.939688881,0.830074054,607.3475551,1179.94434,5.19707E+12,2.72069E+12
1,2,30,0.1,7,841967.9978,2357232.627,917.5881417,1535.328182,0.945082441,0.846248952,581.343492,1107.778047,6.07707E+12,2.67465E+12
1,3,30,0.1,7,841432.2925,2517434.469,917.2961858,1586.642515,0.945600914,0.837246401,579.9032906,1153.791853,9.71909E+12,4.37665E+12
1,4,30,0.1,7,860116.4246,2468380.509,927.4246194,1571.108051,0.945705128,0.844183417,613.7322409,1155.781088,9.648192077,11.72050115
1,5,30,0.1,7,864164.4183,2484561.957,929.6044419,1576.249332,0.942991474,0.8360946,601.2129172,1154.811709,3.68831E+12,1.43098E+12
2,1,30,0.1,7,901865.9052,2540958.003,949.6662072,1594.038269,0.940901666,0.833493666,605.827832,1165.424087,9.0962E+12,4.30293E+12
2,2,30,0.1,7,804379.8959,2572295.482,896.8722852,1603.837735,0.949660351,0.839020776,592.2628105,1169.131632,2.89578E+12,1.40395E+12
2,3,30,0.1,7,867479.9395,2439840.564,931.3860314,1561.9989,0.9439608,0.84238631,597.0259081,1151.473161,7.53547E+12,2.77488E+12
2,4,30,0.1,7,829164.7906,2317091.729,910.5848618,1522.199635,0.944190824,0.844041883,594.473727,1109.507874,8.662157543,11.30816362
2,5,30,0.1,7,936619.8885,2518901.902,967.7912422,1587.104881,0.938768091,0.835325757,602.2702421,1156.554402,5.60538E+12,2.72166E+12
3,1,30,0.1,7,828471.2188,2422130.224,910.2039435,1556.319448,0.946269873,0.842913836,593.4415551,1132.545621,9.772400632,12.16165702
3,2,30,0.1,7,892170.9566,2478811.495,944.5480171,1574.424179,0.941281809,0.836857134,599.5308328,1140.073835,3.84994E+12,1.43047E+12
3,3,30,0.1,7,846411.9696,2348037.962,920.0065052,1532.330892,0.947160592,0.853417793,596.740768,1128.383862,9.867256458,11.94293953
3,4,30,0.1,7,863384.5883,2492300.241,929.1849053,1578.702075,0.940320882,0.827726504,596.474026,1155.420371,5.88364E+12,2.97222E+12
3,5,30,0.1,7,886046.5173,2647916.255,941.3004394,1627.241916,0.94371502,0.831794483,586.524706,1195.6978,1.73967E+13,6.80325E+12
4,1,30,0.1,7,783178.897,2519416.125,884.9739527,1587.266873,0.949565035,0.837755249,577.35656,1164.622335,3.81897E+12,1.34441E+12
4,2,30,0.1,7,937187.9636,2387921.616,968.0846882,1545.29014,0.938690235,0.843784899,604.5000694,1121.290901,2.53269E+12,1.62675E+12
4,3,30,0.1,7,912079.7488,2485925.487,955.0286638,1576.681797,0.940860307,0.838811385,606.3068926,1156.559078,4.86297E+12,2.67618E+12
4,4,30,0.1,7,880931.3372,2467930.66,938.5794251,1570.964882,0.942279041,0.838294634,605.380434,1144.122696,8.92935E+12,4.12612E+12
4,5,30,0.1,7,856123.6222,2527950.814,925.2694863,1589.953085,0.944278619,0.835466622,598.3172266,1165.511684,3.62936E+12,1.43098E+12
5,1,30,0.1,7,945516.4602,2439216.203,972.3767069,1561.799028,0.93895504,0.842517967,605.4449401,1129.083643,9.26031E+12,4.15116E+12
5,2,30,0.1,7,832992.7549,2609792.14,912.6843676,1615.48511,0.944373256,0.825719685,583.4772664,1165.243188,6.34881E+12,3.03071E+12
5,3,30,0.1,7,793290.186,2352805.637,890.6683928,1533.885796,0.947904299,0.84549026,592.9663094,1132.086554,1.75617E+12,1.34594E+12
5,4,30,0.1,7,774342.5033,2449751.168,879.9673308,1565.168096,0.950015398,0.841866052,595.3147768,1164.183525,9.02001361,11.874076
5,5,30,0.1,7,953838.4526,2537576.503,976.6465341,1592.977245,0.939169134,0.838166541,606.482254,1161.515514,6.35367E+12,2.6756E+12
6,1,30,0.1,7,841356.8979,2493001.94,917.2550888,1578.924298,0.945144916,0.837460379,600.475865,1154.036783,5.50266E+12,2.95699E+12
6,2,30,0.1,7,815907.5019,2560272.379,903.2759833,1600.085116,0.94798678,0.836785407,599.1157512,1176.852351,9.846564571,12.15302435
6,3,30,0.1,7,946050.2247,2429237.758,972.6511321,1558.601218,0.936649841,0.837331472,614.2062814,1133.64966,2.63554E+12,1.25413E+12
6,4,30,0.1,7,991117.218,2495905.431,995.548702,1579.843483,0.935379231,0.837267152,595.3152908,1163.586874,1.01251E+13,4.24296E+12
6,5,30,0.1,7,824644.8568,2410695.354,908.0995853,1552.641412,0.947083784,0.845309316,584.6929685,1123.973153,5.00069E+12,2.75088E+12
7,1,30,0.1,7,917935.5771,2366937.303,958.0895454,1538.485393,0.938977097,0.842649759,605.2813901,1140.014235,9.02981E+12,4.02058E+12
7,2,30,0.1,7,840865.3127,2536289,916.9870843,1592.573075,0.943770183,0.830394874,588.6567945,1173.17302,3.85444E+12,1.43047E+12
7,3,30,0.1,7,831432.7092,2399660.384,911.8293202,1549.083724,0.948231252,0.85058633,579.8860928,1121.913237,6.89046E+12,2.87052E+12
7,4,30,0.1,7,853203.2065,2535459.757,923.6899948,1592.312707,0.944540863,0.835192356,599.5934114,1152.282443,10.87393674,12.5793664
7,5,30,0.1,7,878141.2744,2550830.501,937.0919242,1597.131961,0.943044574,0.834555508,610.8107443,1164.72639,6.34423E+12,2.88191E+12
8,1,30,0.1,7,889004.1262,2449884.547,942.8701534,1565.210704,0.941162255,0.837857129,608.9799443,1145.060656,9.28266897,11.8085078
8,2,30,0.1,7,984466.7493,2484125.782,992.2029779,1576.110968,0.935789794,0.837977028,614.5010383,1158.904454,1.33951E+13,5.8682E+12
8,3,30,0.1,7,810231.0107,2434418.882,900.1283301,1560.26244,0.949046692,0.846905766,584.1792744,1123.207895,2.25019E+12,1.34594E+12
8,4,30,0.1,7,831116.533,2448324.283,911.6559291,1564.712205,0.942784394,0.831452808,594.5490286,1153.792397,2.15795E+12,1.33071E+12
8,5,30,0.1,7,894701.8619,2572400.068,945.8868124,1603.87034,0.944104734,0.839292851,606.290083,1171.146751,6.51195E+12,2.65903E+12
9,1,30,0.1,7,856513.4563,2355600.008,925.480122,1534.796406,0.942502211,0.841868461,596.9144559,1138.874065,4.80222E+12,2.72069E+12
9,2,30,0.1,7,780062.9341,2533869.974,883.2117153,1591.813423,0.948572249,0.832947793,591.1482734,1155.564178,9.434846291,11.63361138
9,3,30,0.1,7,895508.8983,2681285.658,946.3133193,1637.463178,0.943338538,0.83034723,620.8108755,1174.503937,2.24456E+12,1.62675E+12
9,4,30,0.1,7,801461.705,2508774.496,895.243936,1583.911139,0.947453626,0.835516778,573.9415372,1168.815445,2.86014E+12,1.40446E+12
9,5,30,0.1,7,1021607.223,2309551.244,1010.745874,1519.720778,0.935140364,0.853371579,620.6388177,1114.339626,1.28898E+13,5.453E+12
10,1,30,0.1,7,883750.2353,2497129.246,940.079909,1580.230757,0.941671815,0.835187577,614.739886,1157.453869,1.91691E+12,1.33024E+12
10,2,30,0.1,7,860284.7917,2300640.181,927.5153862,1516.786136,0.942349833,0.84582746,580.5577871,1127.648375,1.2562E+13,5.4971E+12
10,3,30,0.1,7,776406.6916,2496356.013,881.139428,1579.98608,0.947787484,0.832122741,582.1251061,1152.591719,3.77487E+12,1.40395E+12
10,4,30,0.1,7,923004.7119,2562192.361,960.7313422,1600.684966,0.942604333,0.8406739,618.2758602,1163.661688,3.84878E+12,1.34489E+12
10,5,30,0.1,7,852520.0939,2532862.269,923.320147,1591.496864,0.946143753,0.839991506,593.8183098,1150.752749,2.47176E+12,1.62733E+12
1,1,30,0.1,9,812554.9425,2561519.826,901.4182949,1600.474875,0.94609678,0.830074054,513.8556236,1179.94434,6.16436E+12,2.72069E+12
1,2,30,0.1,9,673023.0171,2357232.627,820.3798005,1535.328182,0.956101917,0.846248952,477.9408254,1107.778047,5.72702E+12,2.67465E+12
1,3,30,0.1,9,721854.3649,2517434.469,849.6201298,1586.642515,0.953331697,0.837246401,489.9013556,1153.791853,9.48306E+12,4.37665E+12
1,4,30,0.1,9,753972.9373,2468380.509,868.3161506,1571.108051,0.952405439,0.844183417,532.1126325,1155.781088,8.79243978,11.72050115
1,5,30,0.1,9,756681.1113,2484561.957,869.8741928,1576.249332,0.950082098,0.8360946,520.6687473,1154.811709,3.29033E+12,1.43098E+12
2,1,30,0.1,9,734157.1432,2540958.003,856.8297049,1594.038269,0.951891446,0.833493666,502.4599213,1165.424087,8.70076E+12,4.30293E+12
2,2,30,0.1,9,662464.5721,2572295.482,813.9192663,1603.837735,0.958541686,0.839020776,496.3338123,1169.131632,2.62672E+12,1.40395E+12
2,3,30,0.1,9,746075.6934,2439840.564,863.7567327,1561.9989,0.951803513,0.84238631,498.8781717,1151.473161,7.57104E+12,2.77488E+12
2,4,30,0.1,9,711151.3382,2317091.729,843.2978941,1522.199635,0.952134038,0.844041883,506.0922414,1109.507874,7.650160795,11.30816362
2,5,30,0.1,9,844722.768,2518901.902,919.0880088,1587.104881,0.944775903,0.835325757,523.6115289,1156.554402,5.75338E+12,2.72166E+12
3,1,30,0.1,9,724138.0027,2422130.224,850.9629855,1556.319448,0.953036356,0.842913836,508.1068414,1132.545621,8.752555293,12.16165702
3,2,30,0.1,9,757820.4966,2478811.495,870.5288603,1574.424179,0.950124078,0.836857134,507.0005405,1140.073835,3.1361E+12,1.43047E+12
3,3,30,0.1,9,718677.4819,2348037.962,847.748478,1532.330892,0.955134741,0.853417793,513.6655431,1128.383862,8.698419727,11.94293953
3,4,30,0.1,9,740780.9313,2492300.241,860.6863141,1578.702075,0.948795527,0.827726504,509.6666532,1155.420371,5.48951E+12,2.97222E+12
3,5,30,0.1,9,759969.5444,2647916.255,871.7623211,1627.241916,0.9517239,0.831794483,495.6923824,1195.6978,1.70344E+13,6.80325E+12
4,1,30,0.1,9,648439.6708,2519416.125,805.2575183,1587.266873,0.958241939,0.837755249,491.0842414,1164.622335,3.25576E+12,1.34441E+12
4,2,30,0.1,9,827251.5301,2387921.616,909.5336883,1545.29014,0.945882151,0.843784899,516.7813936,1121.290901,2.33807E+12,1.62675E+12
4,3,30,0.1,9,827626.519,2485925.487,909.7398084,1576.681797,0.946336295,0.838811385,524.0001272,1156.559078,5.13019E+12,2.67618E+12
4,4,30,0.1,9,748281.2861,2467930.66,865.0325347,1570.964882,0.950970624,0.838294634,511.0218,1144.122696,8.78128E+12,4.12612E+12
4,5,30,0.1,9,748013.613,2527950.814,864.8778024,1589.953085,0.951315031,0.835466622,512.2976316,1165.511684,3.43805E+12,1.43098E+12
5,1,30,0.1,9,791728.0172,2439216.203,889.7909963,1561.799028,0.948884015,0.842517967,512.6403769,1129.083643,9.10703E+12,4.15116E+12
5,2,30,0.1,9,709583.6874,2609792.14,842.367905,1615.48511,0.952614438,0.825719685,498.2946639,1165.243188,6.55495E+12,3.03071E+12
5,3,30,0.1,9,694059.2251,2352805.637,833.1021696,1533.885796,0.954420838,0.84549026,506.1821919,1132.086554,1.59316E+12,1.34594E+12
5,4,30,0.1,9,642435.2688,2449751.168,801.5205979,1565.168096,0.958530145,0.841866052,493.1444583,1164.183525,7.85015989,11.874076
5,5,30,0.1,9,837527.7375,2537576.503,915.1654154,1592.977245,0.946586828,0.838166541,520.5411794,1161.515514,6.7655E+12,2.6756E+12
6,1,30,0.1,9,696727.1282,2493001.94,834.7018199,1578.924298,0.954574539,0.837460379,498.0538237,1154.036783,6.03644E+12,2.95699E+12
6,2,30,0.1,9,706706.6946,2560272.379,840.6584887,1600.085116,0.954948213,0.836785407,516.629316,1176.852351,9.229937478,12.15302435
6,3,30,0.1,9,845775.6945,2429237.758,919.660641,1558.601218,0.943364503,0.837331472,526.137849,1133.64966,2.85672E+12,1.25413E+12
6,4,30,0.1,9,861024.8882,2495905.431,927.9142677,1579.843483,0.943861242,0.837267152,505.9699928,1163.586874,9.99205E+12,4.24296E+12
6,5,30,0.1,9,711081.6368,2410695.354,843.2565664,1552.641412,0.954370964,0.845309316,503.4035362,1123.973153,4.91117E+12,2.75088E+12
7,1,30,0.1,9,797811.5027,2366937.303,893.202946,1538.485393,0.946962756,0.842649759,517.5591438,1140.014235,9.72745E+12,4.02058E+12
7,2,30,0.1,9,731841.6417,2536289,855.4774349,1592.573075,0.951060745,0.830394874,507.0914206,1173.17302,2.94526E+12,1.43047E+12
7,3,30,0.1,9,717013.0748,2399660.384,846.7662456,1549.083724,0.955355535,0.85058633,494.4840419,1121.913237,7.59437E+12,2.87052E+12
7,4,30,0.1,9,753510.1805,2535459.757,868.0496417,1592.312707,0.951021018,0.835192356,516.9666684,1152.282443,9.753119673,12.5793664
7,5,30,0.1,9,726145.8216,2550830.501,852.1419023,1597.131961,0.952902858,0.834555508,509.6315764,1164.72639,6.82059E+12,2.88191E+12
8,1,30,0.1,9,754665.3726,2449884.547,868.7147821,1565.210704,0.950053316,0.837857129,513.3274502,1145.060656,8.196025774,11.8085078
8,2,30,0.1,9,880018.6377,2484125.782,938.0930858,1576.110968,0.942602248,0.837977028,522.2619717,1158.904454,1.39192E+13,5.8682E+12
8,3,30,0.1,9,661531.1255,2434418.882,813.3456372,1560.26244,0.958398038,0.846905766,494.4583133,1123.207895,2.2263E+12,1.34594E+12
8,4,30,0.1,9,703542.7258,2448324.283,838.7745381,1564.712205,0.951566812,0.831452808,494.842814,1153.792397,2.6092E+12,1.33071E+12
8,5,30,0.1,9,762509.6774,2572400.068,873.2180011,1603.87034,0.952363259,0.839292851,513.0445646,1171.146751,6.06939E+12,2.65903E+12
9,1,30,0.1,9,720263.1692,2355600.008,848.6831972,1534.796406,0.9516487,0.841868461,499.8089448,1138.874065,4.73858E+12,2.72069E+12
9,2,30,0.1,9,636206.0851,2533869.974,797.6252786,1591.813423,0.958056399,0.832947793,494.2718749,1155.564178,8.244119646,11.63361138
